"No.","Time","Source","Destination","Protocol","Length","Info","Text","Bit Value"
"22194","88.520531","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=418&y=17&event=mousemove HTTP/1.1 ","",""
"22206","88.554833","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=420&y=16&event=mousemove HTTP/1.1 ","",""
"22216","88.587567","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=421&y=16&event=mousemove HTTP/1.1 ","",""
"22228","88.603345","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=422&y=16&event=mousemove HTTP/1.1 ","",""
"22240","88.622450","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=423&y=15&event=mousemove HTTP/1.1 ","",""
"22252","88.638784","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=424&y=15&event=mousemove HTTP/1.1 ","",""
"22262","88.656632","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=425&y=15&event=mousemove HTTP/1.1 ","",""
"22272","88.671705","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=427&y=15&event=mousemove HTTP/1.1 ","",""
"22282","88.705452","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=428&y=15&event=mousemove HTTP/1.1 ","",""
"22292","88.721066","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=429&y=15&event=mousemove HTTP/1.1 ","",""
"22304","88.749227","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=429&y=14&event=mousemove HTTP/1.1 ","",""
"22316","88.759287","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=430&y=14&event=mousemove HTTP/1.1 ","",""
"22328","88.774245","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=431&y=14&event=mousemove HTTP/1.1 ","",""
"22340","88.799375","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=432&y=14&event=mousemove HTTP/1.1 ","",""
"22352","88.824696","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=433&y=14&event=mousemove HTTP/1.1 ","",""
"22364","88.866381","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=434&y=14&event=mousemove HTTP/1.1 ","",""
"22376","88.883774","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=435&y=14&event=mousemove HTTP/1.1 ","",""
"22388","89.124730","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=436&y=15&event=mousemove HTTP/1.1 ","",""
"22400","89.135665","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=436&y=16&event=mousemove HTTP/1.1 ","",""
"22410","89.155544","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=437&y=17&event=mousemove HTTP/1.1 ","",""
"22422","89.180669","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=437&y=19&event=mousemove HTTP/1.1 ","",""
"22434","89.213434","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=438&y=21&event=mousemove HTTP/1.1 ","",""
"22446","89.230393","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=438&y=22&event=mousemove HTTP/1.1 ","",""
"22458","89.250091","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=23&event=mousemove HTTP/1.1 ","",""
"22470","89.267487","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=24&event=mousemove HTTP/1.1 ","",""
"22482","89.446666","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=32&event=mousemove HTTP/1.1 ","",""
"22494","89.464381","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=33&event=mousemove HTTP/1.1 ","",""
"22506","89.498412","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=34&event=mousemove HTTP/1.1 ","",""
"22518","89.518698","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=36&event=mousemove HTTP/1.1 ","",""
"22530","89.532481","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=37&event=mousemove HTTP/1.1 ","",""
"22542","89.562365","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=38&event=mousemove HTTP/1.1 ","",""
"22547","89.564040","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=39&event=mousemove HTTP/1.1 ","",""
"22566","89.584242","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=41&event=mousemove HTTP/1.1 ","",""
"22578","89.597093","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=42&event=mousemove HTTP/1.1 ","",""
"22590","89.613393","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=43&event=mousemove HTTP/1.1 ","",""
"22602","89.647308","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=45&event=mousemove HTTP/1.1 ","",""
"22614","89.665100","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=46&event=mousemove HTTP/1.1 ","",""
"22626","89.682397","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=47&event=mousemove HTTP/1.1 ","",""
"22638","89.698677","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=48&event=mousemove HTTP/1.1 ","",""
"22650","89.714548","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=49&event=mousemove HTTP/1.1 ","",""
"22662","89.730449","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=439&y=50&event=mousemove HTTP/1.1 ","",""
"22674","89.748487","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=438&y=51&event=mousemove HTTP/1.1 ","",""
"22686","89.756984","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=438&y=52&event=mousemove HTTP/1.1 ","",""
"22698","89.777737","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=438&y=53&event=mousemove HTTP/1.1 ","",""
"22710","89.792997","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=438&y=54&event=mousemove HTTP/1.1 ","",""
"22722","89.815421","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=438&y=55&event=mousemove HTTP/1.1 ","",""
"22734","89.825041","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=438&y=56&event=mousemove HTTP/1.1 ","",""
"22746","89.831488","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=438&y=57&event=mousemove HTTP/1.1 ","",""
"22758","89.840727","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=438&y=58&event=mousemove HTTP/1.1 ","",""
"22770","89.891300","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=438&y=60&event=mousemove HTTP/1.1 ","",""
"22782","89.916951","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=438&y=61&event=mousemove HTTP/1.1 ","",""
"22792","89.920369","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=438&y=62&event=mousemove HTTP/1.1 ","",""
"22804","89.938900","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=438&y=63&event=mousemove HTTP/1.1 ","",""
"22814","90.092975","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=437&y=63&event=mousemove HTTP/1.1 ","",""
"22824","90.113153","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=436&y=63&event=mousemove HTTP/1.1 ","",""
"22834","90.121001","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=435&y=63&event=mousemove HTTP/1.1 ","",""
"22844","90.131521","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=433&y=63&event=mousemove HTTP/1.1 ","",""
"22854","90.148619","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=431&y=63&event=mousemove HTTP/1.1 ","",""
"22864","90.174935","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=430&y=63&event=mousemove HTTP/1.1 ","",""
"22874","90.177136","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=429&y=63&event=mousemove HTTP/1.1 ","",""
"22886","90.202746","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=428&y=63&event=mousemove HTTP/1.1 ","",""
"22896","90.214250","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=427&y=63&event=mousemove HTTP/1.1 ","",""
"22908","90.244273","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=426&y=63&event=mousemove HTTP/1.1 ","",""
"22913","90.247059","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=424&y=63&event=mousemove HTTP/1.1 ","",""
"22932","90.295632","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=420&y=64&event=mousemove HTTP/1.1 ","",""
"22942","90.316904","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=418&y=64&event=mousemove HTTP/1.1 ","",""
"22954","90.326532","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=417&y=64&event=mousemove HTTP/1.1 ","",""
"22966","90.359380","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=413&y=64&event=mousemove HTTP/1.1 ","",""
"22978","90.492393","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=401&y=65&event=mousemove HTTP/1.1 ","",""
"22990","90.510385","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=400&y=65&event=mousemove HTTP/1.1 ","",""
"23002","90.737764","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=399&y=64&event=mousemove HTTP/1.1 ","",""
"23014","90.763647","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=399&y=63&event=mousemove HTTP/1.1 ","",""
"23026","90.773826","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=398&y=62&event=mousemove HTTP/1.1 ","",""
"23038","90.793805","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=398&y=61&event=mousemove HTTP/1.1 ","",""
"23050","90.811664","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=398&y=60&event=mousemove HTTP/1.1 ","",""
"23062","90.822142","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=397&y=60&event=mousemove HTTP/1.1 ","",""
"23074","90.838207","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=397&y=59&event=mousemove HTTP/1.1 ","",""
"23086","90.856743","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=397&y=58&event=mousemove HTTP/1.1 ","",""
"23098","90.879306","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=397&y=57&event=mousemove HTTP/1.1 ","",""
"23110","90.898514","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=55&event=mousemove HTTP/1.1 ","",""
"23122","90.928318","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=54&event=mousemove HTTP/1.1 ","",""
"23134","90.946375","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=53&event=mousemove HTTP/1.1 ","",""
"23146","90.978948","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=52&event=mousemove HTTP/1.1 ","",""
"23158","91.011883","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=50&event=mousemove HTTP/1.1 ","",""
"23170","91.050487","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=49&event=mousemove HTTP/1.1 ","",""
"23182","91.072774","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=48&event=mousemove HTTP/1.1 ","",""
"23194","91.091930","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=47&event=mousemove HTTP/1.1 ","",""
"23206","91.096454","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=46&event=mousemove HTTP/1.1 ","",""
"23218","91.115378","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=45&event=mousemove HTTP/1.1 ","",""
"23230","91.179085","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=44&event=mousemove HTTP/1.1 ","",""
"23242","92.174015","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=43&event=mousemove HTTP/1.1 ","",""
"23254","92.180652","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=42&event=mousemove HTTP/1.1 ","",""
"23266","92.202997","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=41&event=mousemove HTTP/1.1 ","",""
"23278","92.211243","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=40&event=mousemove HTTP/1.1 ","",""
"23290","92.220249","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=39&event=mousemove HTTP/1.1 ","",""
"23302","92.227921","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=38&event=mousemove HTTP/1.1 ","",""
"23314","92.250789","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=37&event=mousemove HTTP/1.1 ","",""
"23326","92.258258","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=36&event=mousemove HTTP/1.1 ","",""
"23338","92.422028","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=35&event=mousemove HTTP/1.1 ","",""
"23350","92.443304","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=34&event=mousemove HTTP/1.1 ","",""
"23362","92.464404","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=396&y=33&event=mousemove HTTP/1.1 ","",""
"23372","92.489021","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=32&event=mousemove HTTP/1.1 ","",""
"23384","92.507632","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=31&event=mousemove HTTP/1.1 ","",""
"23396","92.523735","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=30&event=mousemove HTTP/1.1 ","",""
"23408","92.540234","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=29&event=mousemove HTTP/1.1 ","",""
"23420","92.558802","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=28&event=mousemove HTTP/1.1 ","",""
"23432","92.576796","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=27&event=mousemove HTTP/1.1 ","",""
"23444","92.603695","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=26&event=mousemove HTTP/1.1 ","",""
"23456","92.630298","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=25&event=mousemove HTTP/1.1 ","",""
"23468","92.643208","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=24&event=mousemove HTTP/1.1 ","",""
"23480","92.815405","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=23&event=mousemove HTTP/1.1 ","",""
"23485","92.815870","127.0.0.1","127.0.0.1","HTTP","353","GET /anticheat?x=396&y=23&event=mouseup HTTP/1.1 ","",""
"23504","92.840245","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=396&y=22&event=mousemove HTTP/1.1 ","",""
"23516","92.874000","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=399&y=20&event=mousemove HTTP/1.1 ","",""
"23528","92.890025","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=400&y=19&event=mousemove HTTP/1.1 ","",""
"23540","92.918581","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=403&y=18&event=mousemove HTTP/1.1 ","",""
"23552","92.925160","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=405&y=16&event=mousemove HTTP/1.1 ","",""
"23564","92.946039","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=406&y=14&event=mousemove HTTP/1.1 ","",""
"23576","92.960442","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=408&y=12&event=mousemove HTTP/1.1 ","",""
"23588","92.982215","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=411&y=10&event=mousemove HTTP/1.1 ","",""
"23600","92.996799","127.0.0.1","127.0.0.1","HTTP","354","GET /anticheat?x=413&y=9&event=mousemove HTTP/1.1 ","",""
"23612","93.312659","127.0.0.1","127.0.0.1","HTTP","354","GET /anticheat?x=465&y=9&event=mousemove HTTP/1.1 ","",""
"23624","93.328917","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=465&y=11&event=mousemove HTTP/1.1 ","",""
"23636","93.350400","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=466&y=12&event=mousemove HTTP/1.1 ","",""
"23648","93.371430","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=467&y=14&event=mousemove HTTP/1.1 ","",""
"23660","93.403540","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=468&y=15&event=mousemove HTTP/1.1 ","",""
"23672","93.411477","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=468&y=16&event=mousemove HTTP/1.1 ","",""
"23684","93.430090","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=469&y=16&event=mousemove HTTP/1.1 ","",""
"23696","93.445734","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=469&y=17&event=mousemove HTTP/1.1 ","",""
"23708","93.462942","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=470&y=17&event=mousemove HTTP/1.1 ","",""
"23720","93.533395","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=470&y=18&event=mousemove HTTP/1.1 ","",""
"23732","93.562014","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=471&y=18&event=mousemove HTTP/1.1 ","",""
"23744","93.583220","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=472&y=19&event=mousemove HTTP/1.1 ","",""
"23756","93.613823","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=474&y=19&event=mousemove HTTP/1.1 ","",""
"23761","93.618070","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=476&y=20&event=mousemove HTTP/1.1 ","",""
"23780","93.644583","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=483&y=22&event=mousemove HTTP/1.1 ","",""
"23792","93.663818","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=485&y=22&event=mousemove HTTP/1.1 ","",""
"23804","93.682639","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=487&y=23&event=mousemove HTTP/1.1 ","",""
"23816","93.800547","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=485&y=23&event=mousemove HTTP/1.1 ","",""
"23828","93.812529","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=484&y=22&event=mousemove HTTP/1.1 ","",""
"23840","93.847452","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=482&y=22&event=mousemove HTTP/1.1 ","",""
"23852","93.910223","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=481&y=22&event=mousemove HTTP/1.1 ","",""
"23864","94.026325","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=480&y=21&event=mousemove HTTP/1.1 ","",""
"23876","94.150245","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=478&y=20&event=mousemove HTTP/1.1 ","",""
"23888","94.277461","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=478&y=20&event=mousedown HTTP/1.1 ","",""
"23900","94.383534","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=481&y=23&event=mousemove HTTP/1.1 ","",""
"23912","94.405323","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=482&y=24&event=mousemove HTTP/1.1 ","",""
"23921","94.410082","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=483&y=25&event=mousemove HTTP/1.1 ","",""
"23934","94.428707","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=484&y=26&event=mousemove HTTP/1.1 ","",""
"23944","94.433334","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=485&y=26&event=mousemove HTTP/1.1 ","",""
"23954","94.449304","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=485&y=27&event=mousemove HTTP/1.1 ","",""
"23964","94.458319","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=487&y=29&event=mousemove HTTP/1.1 ","",""
"23976","94.476308","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=489&y=30&event=mousemove HTTP/1.1 ","",""
"23988","94.507204","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=491&y=32&event=mousemove HTTP/1.1 ","",""
"24000","94.544576","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=493&y=34&event=mousemove HTTP/1.1 ","",""
"24012","94.558306","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=493&y=35&event=mousemove HTTP/1.1 ","",""
"24024","94.627144","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=497&y=39&event=mousemove HTTP/1.1 ","",""
"24036","94.658537","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=498&y=40&event=mousemove HTTP/1.1 ","",""
"24048","94.679700","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=499&y=41&event=mousemove HTTP/1.1 ","",""
"24060","94.692621","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=500&y=42&event=mousemove HTTP/1.1 ","",""
"24072","94.707415","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=502&y=43&event=mousemove HTTP/1.1 ","",""
"24084","94.726112","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=504&y=45&event=mousemove HTTP/1.1 ","",""
"24096","94.740166","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=505&y=45&event=mousemove HTTP/1.1 ","",""
"24108","94.758653","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=507&y=46&event=mousemove HTTP/1.1 ","",""
"24120","94.774503","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=509&y=47&event=mousemove HTTP/1.1 ","",""
"24132","94.794004","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=510&y=49&event=mousemove HTTP/1.1 ","",""
"24144","94.810443","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=512&y=49&event=mousemove HTTP/1.1 ","",""
"24156","94.841160","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=513&y=50&event=mousemove HTTP/1.1 ","",""
"24168","94.858270","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=514&y=50&event=mousemove HTTP/1.1 ","",""
"24180","94.876648","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=514&y=51&event=mousemove HTTP/1.1 ","",""
"24192","94.907442","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=515&y=52&event=mousemove HTTP/1.1 ","",""
"24204","94.942426","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=516&y=53&event=mousemove HTTP/1.1 ","",""
"24214","95.026624","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=517&y=55&event=mousemove HTTP/1.1 ","",""
"24224","95.046954","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=517&y=56&event=mousemove HTTP/1.1 ","",""
"24236","95.077120","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=517&y=57&event=mousemove HTTP/1.1 ","",""
"24248","95.100643","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=518&y=57&event=mousemove HTTP/1.1 ","",""
"24260","95.149076","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=518&y=58&event=mousemove HTTP/1.1 ","",""
"24272","95.212556","127.0.0.1","127.0.0.1","HTTP","355","GET /anticheat?x=518&y=59&event=mousemove HTTP/1.1 ","",""
"24284","95.225653","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=519&y=59&event=mousemove HTTP/1.1 ","",""
"24294","95.256439","127.0.0.1","127.0.0.1","HTTP","405","GET /anticheat?x=519&y=60&event=mousemove HTTP/1.1 ","",""
